도형아이디,시도명,시군구명,읍면동명,법정동명,지번,도로명,건물번호,통정보,건물명,동정보,호정보,등본주소,계약주소,준공일,입주형태,지번주소,기준년도,년도값,공간아이디,면적,등급,공간정보,longitude,latitude
19056,경기도,광명시,광명2동,광명동,Oct-63,광이로59번길,9,7통,임한빌라,\N,B01,경기도 광명시 광명2동 63-10,경기도 광명시 광명동 63-10번지,1987-06-25,다세대주택,경기도 광명시 광명동 63-10번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.858907121634 37.4831558985092),126.858907121634,37.4831558985092
21841,경기도,광명시,광명5동,광명동,259-11,광화로38번길,14,19통,모기장옆집,\N,\N,경기도 광명시 광명5동 259-11,경기도 광명시 광명동 259-11번지,1983-09-26,단독주택,경기도 광명시 광명동 259-11번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.847933701634 37.4750151845976),126.847933701634,37.4750151845976
21842,경기도,광명시,광명5동,광명동,259-11,광화로38번길,14,19통,샷시모기장,\N,\N,경기도 광명시 광명5동 259-11,경기도 광명시 광명동 259-11번지,1983-09-26,단독주택,경기도 광명시 광명동 259-11번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.847933701634 37.4750151845976),126.847933701634,37.4750151845976
21843,경기도,광명시,광명5동,광명동,259-11,광화로38번길,14,19통,지하102호,\N,\N,경기도 광명시 광명5동 259-11,경기도 광명시 광명동 259-11번지,1983-09-26,단독주택,경기도 광명시 광명동 259-11번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.847933701634 37.4750151845976),126.847933701634,37.4750151845976
21844,경기도,광명시,광명5동,광명동,259-3,광화로38번안길,2,19통,라이프주택,1,B01,경기도 광명시 광명5동 259-3,경기도 광명시 광명동 259-3번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-3번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.84806915319 37.4751775420621),126.84806915319,37.4751775420621
21845,경기도,광명시,광명5동,광명동,259-35,광화로38번안길,03월 01일,18통,장우주택,\N,B01,경기도 광명시 광명5동 259-35,경기도 광명시 광명동 259-35번지,1986-06-26,다세대주택,경기도 광명시 광명동 259-35번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848374086827 37.4752860457987),126.848374086827,37.4752860457987
21846,경기도,광명시,광명5동,광명동,259-35,광화로38번안길,03월 01일,18통,장우주택,\N,B02,경기도 광명시 광명5동 259-35,경기도 광명시 광명동 259-35번지,1986-06-26,다세대주택,경기도 광명시 광명동 259-35번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848374086827 37.4752860457987),126.848374086827,37.4752860457987
21847,경기도,광명시,광명5동,광명동,259-36,광화로38번안길,3,18통,지하오른쪽,\N,\N,경기도 광명시 광명5동 259-36,경기도 광명시 광명동 259-36번지,1985-12-03,단독주택,경기도 광명시 광명동 259-36번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848249699384 37.4752948887066),126.848249699384,37.4752948887066
21848,경기도,광명시,광명5동,광명동,259-36,광화로38번안길,3,18통,지하왼쪽,\N,\N,경기도 광명시 광명5동 259-36,경기도 광명시 광명동 259-36번지,1985-12-03,단독주택,경기도 광명시 광명동 259-36번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848249699384 37.4752948887066),126.848249699384,37.4752948887066
21849,경기도,광명시,광명5동,광명동,259-40,광화로38번안길,2,19통,라이프주택,2,B01,경기도 광명시 광명5동 259-40,경기도 광명시 광명동 259-40번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-40번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848103351355 37.4750424257829),126.848103351355,37.4750424257829
21850,경기도,광명시,광명5동,광명동,259-41,광화로38번안길,2,19통,라이프주택,3,B01,경기도 광명시 광명5동 259-41,경기도 광명시 광명동 259-41번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-41번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.84816001302 37.4749163200496),126.84816001302,37.4749163200496
21851,경기도,광명시,광명5동,광명동,259-43,광화로38번안길,2,19통,라이프주택,4,B02,경기도 광명시 광명5동 259-43,경기도 광명시 광명동 259-43번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-43번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.84823880291 37.4751326988801),126.84823880291,37.4751326988801
21852,경기도,광명시,광명5동,광명동,259-44,광화로38번안길,2,19통,라이프주택,5,B01,경기도 광명시 광명5동 259-44,경기도 광명시 광명동 259-44번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-44번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848295464575 37.4750156456023),126.848295464575,37.4750156456023
21853,경기도,광명시,광명5동,광명동,259-44,광화로38번안길,2,19통,라이프주택,5,B02,경기도 광명시 광명5동 259-44,경기도 광명시 광명동 259-44번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-44번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.848295464575 37.4750156456023),126.848295464575,37.4750156456023
21854,경기도,광명시,광명5동,광명동,259-45,광화로38번안길,2,19통,라이프주택,6,B01,경기도 광명시 광명5동 259-45,경기도 광명시 광명동 259-45번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-45번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.84832966274 37.4749075190513),126.84832966274,37.4749075190513
21855,경기도,광명시,광명5동,광명동,259-45,광화로38번안길,2,19통,라이프주택,6,B02,경기도 광명시 광명5동 259-45,경기도 광명시 광명동 259-45번지,1986-07-30,다세대주택,경기도 광명시 광명동 259-45번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.84832966274 37.4749075190513),126.84832966274,37.4749075190513
25611,경기도,광명시,하안1동,하안동,583-3,안재로1번안길,01월 24일,10통,\N,\N,\N,경기도 광명시 하안1동 583-3,경기도 광명시 하안동 583-3번지,1992-09-03,다가구주택,경기도 광명시 하안동 583-3번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872513045963 37.4606100458003),126.872513045963,37.4606100458003
25612,경기도,광명시,하안1동,하안동,583-5,안재로1번안길,01월 26일,10통,\N,\N,101,경기도 광명시 하안1동 583-5,경기도 광명시 하안동 583-5번지,1991-10-17,단독주택,경기도 광명시 하안동 583-5번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872716307115 37.4607363610811),126.872716307115,37.4607363610811
25613,경기도,광명시,하안1동,하안동,583-5,안재로1번안길,01월 26일,10통,\N,\N,104,경기도 광명시 하안1동 583-5,경기도 광명시 하안동 583-5번지,1991-10-17,단독주택,경기도 광명시 하안동 583-5번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872716307115 37.4607363610811),126.872716307115,37.4607363610811
25614,경기도,광명시,하안1동,하안동,583-6,안재로1번안길,28,10통,\N,\N,102,경기도 광명시 하안1동 583-6,경기도 광명시 하안동 583-6번지,1991-12-26,단독주택,경기도 광명시 하안동 583-6번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872817979601 37.4608086130865),126.872817979601,37.4608086130865
13300,경기도,부천시오정구,원종1동,원종동,296-26,고강로56번길,Mar-60,11통,효창주택,2,지층1,경기도 부천시오정구 원종1동 296-26,경기도 부천시 원종동 296-26번지,1989-06-23,다세대주택,경기도 부천시 원종동 296-26번지,2011-07-27,2011,2725,260.722205,2,POINT (126.810064849821 37.5272366206754),126.810064849821,37.5272366206754
25615,경기도,광명시,하안1동,하안동,583-6,안재로1번안길,28,10통,\N,\N,103오훈,경기도 광명시 하안1동 583-6,경기도 광명시 하안동 583-6번지,1991-12-26,단독주택,경기도 광명시 하안동 583-6번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872817979601 37.4608086130865),126.872817979601,37.4608086130865
13301,경기도,부천시오정구,원종1동,원종동,296-26,고강로56번길,Mar-60,11통,효창주택,2,지층2,경기도 부천시오정구 원종1동 296-26,경기도 부천시 원종동 296-26번지,1989-06-23,다세대주택,경기도 부천시 원종동 296-26번지,2011-07-27,2011,2725,260.722205,2,POINT (126.810064849821 37.5272366206754),126.810064849821,37.5272366206754
25616,경기도,광명시,하안1동,하안동,583-6,안재로1번안길,28,10통,\N,\N,\N,경기도 광명시 하안1동 583-6,경기도 광명시 하안동 583-6번지,1991-12-26,단독주택,경기도 광명시 하안동 583-6번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872817979601 37.4608086130865),126.872817979601,37.4608086130865
13302,경기도,부천시오정구,원종1동,원종동,296-27,고강로56번길,Jun-60,11통,효창주택,\N,지1호,경기도 부천시오정구 원종1동 296-27,경기도 부천시 원종동 296-27번지,1989-06-22,다세대주택,경기도 부천시 원종동 296-27번지,2010-09-21,2010,2136,211.48066,2,POINT (126.810053366614 37.5273086631332),126.810053366614,37.5273086631332
25617,경기도,광명시,하안1동,하안동,583-7,안재로1번안길,30,10통,\N,\N,102,경기도 광명시 하안1동 583-7,경기도 광명시 하안동 583-7번지,1991-12-26,단독주택,경기도 광명시 하안동 583-7번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872930800017 37.4608808231824),126.872930800017,37.4608808231824
13320,경기도,부천시오정구,원종1동,원종동,301-11,성지로111번길,24,7통,대도빌라,나,B02,경기도 부천시오정구 원종1동 301-11,경기도 부천시 원종동 301-11번지,1989-07-10,다세대주택,경기도 부천시 원종동 301-11번지,2011-07-27,2011,3867,296.718459,2,POINT (126.809845495415 37.5289842474875),126.809845495415,37.5289842474875
25618,경기도,광명시,하안1동,하안동,583-7,안재로1번안길,30,10통,\N,\N,103,경기도 광명시 하안1동 583-7,경기도 광명시 하안동 583-7번지,1991-12-26,단독주택,경기도 광명시 하안동 583-7번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872930800017 37.4608808231824),126.872930800017,37.4608808231824
13326,경기도,부천시오정구,원종1동,원종동,301-14,성지로111번길,18,7통,대도빌라,마,B01,경기도 부천시오정구 원종1동 301-14,경기도 부천시 원종동 301-14번지,1989-07-10,다세대주택,경기도 부천시 원종동 301-14번지,2011-07-27,2011,2138,310.005953,2,POINT (126.81027531941 37.5290119496775),126.81027531941,37.5290119496775
25619,경기도,광명시,하안1동,하안동,583-7,안재로1번안길,30,10통,\N,\N,104,경기도 광명시 하안1동 583-7,경기도 광명시 하안동 583-7번지,1991-12-26,단독주택,경기도 광명시 하안동 583-7번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872930800017 37.4608808231824),126.872930800017,37.4608808231824
13327,경기도,부천시오정구,원종1동,원종동,301-14,성지로111번길,18,7통,대도빌라,마,B02,경기도 부천시오정구 원종1동 301-14,경기도 부천시 원종동 301-14번지,1989-07-10,다세대주택,경기도 부천시 원종동 301-14번지,2011-07-27,2011,2138,310.005953,2,POINT (126.81027531941 37.5290119496775),126.81027531941,37.5290119496775
25620,경기도,광명시,하안1동,하안동,583-7,안재로1번안길,30,10통,\N,\N,\N,경기도 광명시 하안1동 583-7,경기도 광명시 하안동 583-7번지,1991-12-26,단독주택,경기도 광명시 하안동 583-7번지,2010-09-21,2010,1662,178021.352,2,POINT (126.872930800017 37.4608808231824),126.872930800017,37.4608808231824
13328,경기도,부천시오정구,원종1동,원종동,301-14,성지로111번길,18,7통,대도빌라,마,B03,경기도 부천시오정구 원종1동 301-14,경기도 부천시 원종동 301-14번지,1989-07-10,다세대주택,경기도 부천시 원종동 301-14번지,2011-07-27,2011,2138,310.005953,2,POINT (126.81027531941 37.5290119496775),126.81027531941,37.5290119496775
20714,경기도,광명시,광명4동,광명동,158-1236,오리로949번길,04월 19일,5통,지하 B01,\N,\N,경기도 광명시 광명4동 158-1236,경기도 광명시 광명동 158-1236번지,1993-08-16,다가구주택,경기도 광명시 광명동 158-1236번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856861937259 37.4765850312433),126.856861937259,37.4765850312433
20762,경기도,광명시,광명4동,광명동,158-1322,광명로887번길,04월 18일,16통,주인가구,\N,B01,경기도 광명시 광명4동 158-1322,경기도 광명시 광명동 158-1322번지,1995-05-24,다가구주택,경기도 광명시 광명동 158-1322번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.852029434802 37.4791199702207),126.852029434802,37.4791199702207
20763,경기도,광명시,광명4동,광명동,158-1322,광명로887번길,04월 18일,16통,\N,\N,B02,경기도 광명시 광명4동 158-1322,경기도 광명시 광명동 158-1322번지,1995-05-24,다가구주택,경기도 광명시 광명동 158-1322번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.852029434802 37.4791199702207),126.852029434802,37.4791199702207
20764,경기도,광명시,광명4동,광명동,158-1323,광명로887번길,06월 18일,16통,\N,\N,B01,경기도 광명시 광명4동 158-1323,경기도 광명시 광명동 158-1323번지,1994-06-17,다가구주택,경기도 광명시 광명동 158-1323번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.852074529441 37.4791560124043),126.852074529441,37.4791560124043
20765,경기도,광명시,광명4동,광명동,158-1323,광명로887번길,06월 18일,16통,\N,\N,B02,경기도 광명시 광명4동 158-1323,경기도 광명시 광명동 158-1323번지,1994-06-17,다가구주택,경기도 광명시 광명동 158-1323번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.852074529441 37.4791560124043),126.852074529441,37.4791560124043
20770,경기도,광명시,광명4동,광명동,158-1333,광명로887번길,08월 18일,16통,\N,\N,B01,경기도 광명시 광명4동 158-1333,경기도 광명시 광명동 158-1333번지,1994-06-30,다가구주택,경기도 광명시 광명동 158-1333번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.85209716058 37.4792281805907),126.85209716058,37.4792281805907
20771,경기도,광명시,광명4동,광명동,158-1333,광명로887번길,08월 18일,16통,\N,\N,B02,경기도 광명시 광명4동 158-1333,경기도 광명시 광명동 158-1333번지,1994-06-30,다가구주택,경기도 광명시 광명동 158-1333번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.85209716058 37.4792281805907),126.85209716058,37.4792281805907
20772,경기도,광명시,광명4동,광명동,158-1336,광명로888번길,21-17,9통,B1층 안쪽,\N,\N,경기도 광명시 광명4동 158-1336,경기도 광명시 광명동 158-1336번지,1993-12-27,다가구주택,경기도 광명시 광명동 158-1336번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856384084959 37.47815219568),126.856384084959,37.47815219568
20773,경기도,광명시,광명4동,광명동,158-1336,광명로888번길,21-17,9통,\N,\N,B01,경기도 광명시 광명4동 158-1336,경기도 광명시 광명동 158-1336번지,1993-12-27,다가구주택,경기도 광명시 광명동 158-1336번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856384084959 37.47815219568),126.856384084959,37.47815219568
